text,label
driving to ontario today for computer partsshould be an interesting day,1
what do you do when you like a girl but are afrad to ask them out ive never had a girlfriend yet,0
daaaaaa why is it monday  officially starting to load up on energy drinks,0
hates when both her and phil are working on a sunday i get up an hour earlier than i usually do  yawn,0
i bet this device is already made to i would not put it past our leaders  to seek and destroy all humanity,0
maureen on screen,1
i wanna sleep but i cant cuz i have to go to school,0
amen to that grrr sooo angry,0
boredddddddddddd  i need money for beer,0
i have one too,0
soooo just got word finna hit the streets headn  alabama day my auntie mildred is sick,0
last one today peoplethis ones for bellabella are you mad at me  answer back please peace people,0
sorry to be missing spark tonight at    too many things onthego will definitely be at the next one,0
awwww whats wrong with ur doggie,0
xobni  has great promise but xobni also has great bugs,0
exam is done hopefully i passed or maybe the marks will be curved stressful and lame,0
an ad for pitchmen the program that im watching thats wonderfully captioned  isnt captioned,0
ill be sure to vote for you in that competition  a star with your name on it would go well with your idol trophy,1
where can we watched the mtv music awards,0
why are my followers fluctuting should my tweets bring more bling,0
youre right with us we are either ghosts or figments of our imagination better do the pinch test,1
yeah its where the coolest people will be and the loudest aswell  i so hope we get to stand infront of the stage though,1
good night  diddy live gt,1
the laptop died,0
my scalp is burning,0
there are a lot of vegan coffee creamers fi that one  by soyatoo,1
quotbut this empty bedroom wont make anything rightquot,1
aaah parkpop but i cant mani have to do agogiek too ive just got one week,0
will let you know i might grab one from drinx,1
i have an extreme bug bite on my arm,0
link secretsfromstrangers  thanks for following hun love you miss you,1
it loves pulling up archived stuff  youre bigger than nwat anyways,1
yawn youre right thats not news now when palin apologizes for embarrassing america thatll be newsworthy,1
my dog is definitely cuter than yours,1
mike francis        blank amp jones some one like you i love you,0
watching  still kinda bored,0
oooooo i do not feel like going to work,0
hello sunshine,1
she just text me she just woke up and now wont answer,0
this is not good i work by myself tomorrow i dont know what im doing this cant end well,0
now using digsby goodbye ymessenger still add me up through ymmyalper still sad coz of ars denial x and secret,0
the same thing keeps happening to me i think all my followers have discovered that they secretly hate me,0
ok gone running this sucks,0
orlando bloom too his is like fake and not him,0
just woke upyep it is  pm but got home from work at am s everyhting hurst but still i heading to run my  mile a day session,1
i hate gucci,0
hell yeahgo colts,1
free hot dog day at hot dog on a stick tomorrow from,1
and draw hearts with ralfs name inside,1
its all good im lovin it,1
aside from the humidity its not too bad busier as the days gone on though,0
me too,0
sorry fabii but it was  necessary,0
went to di bella coffee roasters today and asked for a job   the person i needed to speak to is on holiday,0
lol going through my imageshack i dont know where this wind chime is currently  sadface,0
cool got two tb wd drives  had a  critical crash but think someone knocked it over   lost everything,0
i got dental treatment today  so pain,0
chuur not wellington weather thats fosho got thermals heater socks blankets still freazing my assss off  damn,1
hi bella thank you for following me too,1
i think my day is fml worthy today,0
im making i spy pictures   its fun  but i have to wait to do proper photos because its too dark now   pictures are grainy xx,0
like really,1
takin kayla to the airport,0
where is our summer time its near the end of june and its cold and wet and i have my heating on the great scottish weather,0
kevin smith speaking at carnegie hall im too broke to go  but still uber exciting,0
awww youre such a sweetheart im sure they will really appreciate it  xxx,1
i dont has bread at home,0
but its still great to see that everyone cares about this,1
it was amazing i came in th,0
they should hook up mwuhaha yesterday i really honestly thought they were going to kiss   cant wait till next sunday,1
lol exercise yes brain gym yes i did,1
youre going to see jb aww lucky  i want to go but im broke and theres no way my mom would let me go after paying so much,0
officially gonna name my new rabbit today still unsure what thoughany last minute suggestions ppl,1
im just praying its sunny tomorrow i need to swim,0
ah im kinda uhh sick lmao xd i lost my voice,0
i want mozilla prism extension for firefox  rc badly,0
earlyish night tonight  im doing overtime at work tomorrow again  boo for working on a saturday,0
thank you for your lovely comment,1
just woke up at the rest stop in west virginia so so sick someone drive me home   hours left,0
you are the most beautiful girl you are so talented taylorlt youve made me crysmile and be stronger thanks,1
whenever babes  ampnd yess i doo gt aimchickenshaqboi,1
proveeee itttttttttt,1
so i pretty much had an amazing week sad that it is over  cant wait until next time,0
,1
banyak you follow ahahaha omg that sounds soo broooken,1
omg wheres my food at,0
friday nights are so boring when the boyfriend is working late and then i have to work at  on saturday mornings,0
oooh thats pretty unique id show you my teddy bear but i dont have an iphone,1
gettin my sunday on  layin out with the froomate,1
pink and yellow or blue and brown cant decide or should i got with purple and yellow  lakers colours omg,0
im gonna send all my buffy related tweets to you so that everyone else doesnt have to get spammed mkay,1
cant wait,1
i didnt get it  i need to start qoin backkiiksz is doin my hair today,0
it is glad youre liking it  nancy ftw,1
no i said jokes jokes fixes everything quotbaby come back you can blame it all on me quot,0
ow it hurts,0
and with one of my best friends too love you  lt too bad  couldnt come,0
he has he just phoned,1
freedom not to be able to marry someone you love i dont think thats a good definition,0
just tried  call in but it was busy   n e way yall gotta play one week by the barenaked ladies,0
trust u to pick the devil lol ahhh satan run,1
oi whats all this i care been wondering where you have been  whats up x,0
